URL,category,podcast
https://www.artofmanliness.com/character/advice/be-a-time-wizard-how-to-slow-down-and-speed-up-time/,character,False
https://www.artofmanliness.com/health-fitness/fitness/intro-to-barbell-training-with-mark-rippetoe-video/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/train-like-rocky-every-exercise-every-montage/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/how-to-hook-grip-a-barbell/,health-fitness,False
https://www.artofmanliness.com/people/family/podcast-326-raise-boys/,people,True
https://www.artofmanliness.com/skills/outdoor-survival/podcast-327-heading-history-camping/,skills,True
https://www.artofmanliness.com/living/leisure/ultimate-collection-manly-smells/,living,False
https://www.artofmanliness.com/lifestyle/gear/solutions-for-the-everyday-carry-of-duct-tape/,lifestyle,False
https://www.artofmanliness.com/character/advice/sunday-firesides-shorter-weapons-longer-boundaries/,character,False
https://www.artofmanliness.com/character/manly-lessons/manvotional-theodore-roosevelt-on-everyday-duty/,character,False
https://www.artofmanliness.com/character/behavior/podcast-268-science-competition-can-make-better-man/,character,True
https://www.artofmanliness.com/health-fitness/health/podcast-269-forgotten-history-autism/,health-fitness,True
https://www.artofmanliness.com/skills/outdoor-survival/how-to-escape-from-killer-bees/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/escape-building-using-bedsheets/,skills,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-escape-from-being-tied-up/,skills,False
https://www.artofmanliness.com/character/behavior/podcast-397-the-3-pillars-of-a-meaningful-life/,character,True
https://www.artofmanliness.com/character/manly-lessons/manvotional-how-to-face-death/,character,False
https://www.artofmanliness.com/character/manly-lessons/macgyver-manhood-and-the-art-of-masculine-improvisation/,character,False
https://www.artofmanliness.com/skills/how-to/open-champagne-bottle-saber/,skills,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-open-a-can-without-an-opener/,skills,False
https://www.artofmanliness.com/skills/how-to/how-to-make-a-drinking-glass-from-a-bottle/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-use-a-plastic-bottle-to-make-seawater-drinkable/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-start-a-fire-with-a-water-bottle/,skills,False
https://www.artofmanliness.com/character/advice/podcast-135-keep-it-fake-on-inventing-an-authentic-life/,character,True
https://www.artofmanliness.com/skills/outdoor-survival/diy-improvised-survival-arrowheads/,skills,False
https://www.artofmanliness.com/character/advice/podcast-309-going-blind-best-thing-ever-happen-isaac-lidsky/,character,True
https://www.artofmanliness.com/character/advice/gattaca-swim-back-last-scene/,character,False
https://www.artofmanliness.com/character/knowledge-of-men/famous-libraries-studies-writing-rooms/,character,False
https://www.artofmanliness.com/character/manly-lessons/manvotional-jack-london-on-success/,character,False
https://www.artofmanliness.com/living/reading/ex-libris-the-bookplates-of-31-famous-men/,living,False
https://www.artofmanliness.com/people/fatherhood/podcast-209-what-the-navy-seals-can-teach-you-about-raising-your-kids/,people,True
https://www.artofmanliness.com/lifestyle/homeownership/14-ways-to-protect-your-home-while-on-vacation/,lifestyle,False
https://www.artofmanliness.com/style/hair/how-to-deal-with-a-bad-haircut/,style,False
https://www.artofmanliness.com/career-wealth/career/how-to-deal-with-a-talkative-coworker/,career-wealth,False
https://www.artofmanliness.com/career-wealth/career/how-to-dress-for-a-job-interview-video/,career-wealth,False
https://www.artofmanliness.com/career-wealth/career/interview-thank-you-note/,career-wealth,False
https://www.artofmanliness.com/character/advice/sunday-firesides-no-such-thing-as-bad-weather/,character,False
https://www.artofmanliness.com/character/advice/stop-hacking-your-life/,character,False
https://www.artofmanliness.com/career-wealth/career/blue-collar-trades-career/,career-wealth,False
https://www.artofmanliness.com/career-wealth/career/how-to-start-a-business-with-limited-funds/,career-wealth,False
https://www.artofmanliness.com/career-wealth/career/want-to-start-a-business-consider-these-5-invaluable-lessons-before-diving-in/,career-wealth,False
https://www.artofmanliness.com/health-fitness/fitness/wwii-workout-week-conditioning-exercises/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/wwii-workout-week-log-exercises/,health-fitness,False
https://www.artofmanliness.com/people/relationships/how-to-break-up/,people,False
https://www.artofmanliness.com/career-wealth/career/so-you-want-my-job-firefighter/,career-wealth,False
https://www.artofmanliness.com/career-wealth/career/so-you-want-my-job-interpreter-translator/,career-wealth,False
https://www.artofmanliness.com/career-wealth/career/so-you-want-my-job-golf-pro-instructor/,career-wealth,False
https://www.artofmanliness.com/career-wealth/career/so-you-want-my-job-brewmaster/,career-wealth,False
https://www.artofmanliness.com/career-wealth/career/so-you-want-my-job-air-traffic-controller/,career-wealth,False
https://www.artofmanliness.com/skills/how-to/how-to-make-a-coat-hook-from-a-tree-branch/,skills,False
https://www.artofmanliness.com/health-fitness/fitness/a-chefs-guide-to-losing-weight/,health-fitness,False
https://www.artofmanliness.com/people/social-skills/look-em-in-the-eye-part-ii-how-to-make-eye-contact-the-right-way-in-life-business-and-love/,people,False
https://www.artofmanliness.com/character/etiquette/how-to-exit-a-room-like-a-man/,character,False
https://www.artofmanliness.com/people/social-skills/how-to-recover-from-a-bad-first-impression/,people,False
https://www.artofmanliness.com/people/social-skills/how-to-make-a-great-first-impression/,people,False
https://www.artofmanliness.com/lifestyle/homeownership/how-to-dispose-of-old-furniture-and-remove-other-large-items-of-trash/,lifestyle,False
https://www.artofmanliness.com/skills/how-to/thinking-on-your-feet-how-to-answer-difficult-questions/,skills,False
https://www.artofmanliness.com/career-wealth/leadership/how-to-run-a-meeting/,career-wealth,False
https://www.artofmanliness.com/people/social-skills/social-briefing-8-better-conversations-asking-open-ended-questions/,people,False
https://www.artofmanliness.com/career-wealth/career/so-you-want-my-job-architect/,career-wealth,False
https://www.artofmanliness.com/skills/manly-know-how/even-when-not-in-rome-you-should-know-your-roman-numerals/,skills,False
https://www.artofmanliness.com/character/behavior/how-to-create-a-unique-and-manly-signature/,character,False
https://www.artofmanliness.com/character/knowledge-of-men/original-aom-comic-2-theodore-roosevelt-ill-make-my-body/,character,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-easily-create-your-own-rope-ladder/,skills,False
https://www.artofmanliness.com/character/knowledge-of-men/teddy-roosevelts-thoughts-citizenship/,character,False
https://www.artofmanliness.com/people/relationships/how-delaying-intimacy-can-benefit-your-relationship/,people,False
https://www.artofmanliness.com/people/relationships/how-to-test-your-relationship-without-moving-in-together/,people,False
https://www.artofmanliness.com/character/behavior/sunday-firesides-look-and-live/,character,False
https://www.artofmanliness.com/character/behavior/podcast-310-chivalry-terrorism-war-changing-nature-masculinity/,character,True
https://www.artofmanliness.com/living/games-tricks/cool-uncle-tricks-how-to-stick-a-pencil-in-your-ear-and-nose/,living,False
https://www.artofmanliness.com/living/leisure/in-8-hours-you-could-be-in/,living,False
https://www.artofmanliness.com/living/food-drink/easy-crispy-chicken-sandwich/,living,False
https://www.artofmanliness.com/living/food-drink/how-to-grill-the-perfect-burger/,living,False
https://www.artofmanliness.com/living/reading/thoreaus-16-essential-quotes-on-books-and-reading/,living,False
https://www.artofmanliness.com/living/entertainment/podcast-903-the-rise-and-fall-of-the-golden-age-of-action-heroes/,living,True
https://www.artofmanliness.com/living/food-drink/how-to-light-a-charcoal-grill/,living,False
https://www.artofmanliness.com/living/leisure/podcast-895-the-essential-guide-to-visiting-and-camping-in-the-national-parks/,living,True
https://www.artofmanliness.com/living/food-drink/a-primer-on-butchering-at-home/,living,False
https://www.artofmanliness.com/living/food-drink/how-to-fillet-a-fish-an-illustrated-guide/,living,False
https://www.artofmanliness.com/living/food-drink/all-hail-the-humble-potato/,living,False
https://www.artofmanliness.com/living/entertainment/podcast-876-why-you-like-the-music-you-do/,living,True
https://www.artofmanliness.com/living/reading/podcast-871-jane-austen-for-dudes/,living,True
https://www.artofmanliness.com/living/food-drink/how-to-eat-pasta-without-looking-like-a-putz/,living,False
https://www.artofmanliness.com/character/advice/sunday-firesides-dont-wait-for-the-film-score/,character,False
https://www.artofmanliness.com/people/fatherhood/how-to-be-santa-claus-for-your-kids/,people,False
https://www.artofmanliness.com/living/entertainment/the-17-best-football-movies-of-all-time/,living,False
https://www.artofmanliness.com/living/entertainment/15-best-baseball-movies/,living,False
https://www.artofmanliness.com/living/food-drink/how-to-marinate-meat/,living,False
https://www.artofmanliness.com/character/advice/sunday-firesides-secure-your-base/,character,False
https://www.artofmanliness.com/living/food-drink/how-to-make-pemmican/,living,False
https://www.artofmanliness.com/living/food-drink/a-manly-lunch-bag/,living,False
https://www.artofmanliness.com/living/food-drink/the-best-way-to-reheat-steak/,living,False
https://www.artofmanliness.com/living/food-drink/how-to-order-wine-video/,living,False
https://www.artofmanliness.com/living/food-drink/the-best-way-to-reheat-pizza/,living,False
https://www.artofmanliness.com/skills/manly-know-how/how-throw-a-spiral-football/,skills,False
https://www.artofmanliness.com/living/food-drink/how-to-use-bitters-to-elevate-your-drinks/,living,False
https://www.artofmanliness.com/living/food-drink/james-bond-vesper-martini/,living,False
https://www.artofmanliness.com/living/food-drink/5-classic-holiday-cocktails-and-drinks-to-warm-your-spirit/,living,False
https://www.artofmanliness.com/skills/how-to/how-to-get-a-drink-at-a-busy-bar/,skills,False
https://www.artofmanliness.com/character/behavior/30-days-to-a-better-man-day-1-define-your-core-values/,character,False
https://www.artofmanliness.com/character/behavior/30-days-to-a-better-man-day-2-shine-your-shoes/,character,False
https://www.artofmanliness.com/lifestyle/homeownership/how-to-grout-tile/,lifestyle,False
https://www.artofmanliness.com/lifestyle/gift-guides/12-days-christmas-giveaways-get-cozy/,lifestyle,False
https://www.artofmanliness.com/lifestyle/gift-guides/12-days-christmas-giveaways-outdoorsman/,lifestyle,False
https://www.artofmanliness.com/lifestyle/gift-guides/12-days-christmas-giveaways-gifts-100/,lifestyle,False
https://www.artofmanliness.com/lifestyle/gift-guides/12-days-christmas-giveaways-made-usa/,lifestyle,False
https://www.artofmanliness.com/character/behavior/lose-with-dignity-celebrate-with-grace-part-i/,character,False
https://www.artofmanliness.com/character/manly-lessons/manvotional-a-letter-from-general-george-s-patton-to-his-son/,character,False
https://www.artofmanliness.com/character/advice/sunday-firesides-boredom-is-evil/,character,False
https://www.artofmanliness.com/character/knowledge-of-men/podcast-262-santa-claus-man/,character,True
https://www.artofmanliness.com/character/behavior/podcast-197-on-the-joys-and-travails-of-thinking/,character,True
https://www.artofmanliness.com/living/games-tricks/cool-uncle-tricks-how-to-juggle/,living,False
https://www.artofmanliness.com/people/family/podcast-180-establishing-a-modern-day-homestead/,people,True
https://www.artofmanliness.com/people/relationships/cracking-the-valentines-day-code/,people,False
https://www.artofmanliness.com/career-wealth/career/podcast-251-live-dream-without-quitting-day-job/,career-wealth,True
https://www.artofmanliness.com/health-fitness/fitness/every-man-every-day-should-do-these-exercises/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/strength-contests-from-the-wwii-era/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/how-to-stay-fit-and-maintain-your-gains-while-still-enjoying-your-vacation/,health-fitness,False
https://www.artofmanliness.com/character/habits/disenchant-your-bad-habits/,character,False
https://www.artofmanliness.com/character/habits/the-best-aom-podcast-episodes-on-making-and-breaking-habits/,character,True
https://www.artofmanliness.com/character/habits/how-to-hack-the-habit-loop-video/,character,False
https://www.artofmanliness.com/lifestyle/best-of/the-best-aom-podcast-episodes-so-far-in-2020/,lifestyle,True
https://www.artofmanliness.com/character/habits/the-7-habits-think-win-win/,character,False
https://www.artofmanliness.com/character/advice/new-years-reflection-questions/,character,False
https://www.artofmanliness.com/character/advice/who-is-your-age-peer/,character,False
https://www.artofmanliness.com/character/behavior/podcast-215-becoming-an-individual-in-an-age-of-distraction/,character,True
https://www.artofmanliness.com/skills/outdoor-survival/how-to-track-animals-a-primer-on-identifying-footprints/,skills,False
https://www.artofmanliness.com/character/behavior/how-superheroes-movies-and-video-games-taught-me-to-conquer-fear/,character,False
https://www.artofmanliness.com/health-fitness/health/podcast-614-get-out-of-your-mind-and-into-your-life/,health-fitness,True
https://www.artofmanliness.com/health-fitness/fitness/how-to-use-lifting-straps/,health-fitness,False
https://www.artofmanliness.com/character/behavior/sunday-firesides-if-you-see-something-say-something/,character,False
https://www.artofmanliness.com/character/behavior/how-to-be-braver/,character,False
https://www.artofmanliness.com/skills/manly-know-how/100-skills-every-man-should-know/,skills,False
https://www.artofmanliness.com/character/advice/podcast-334-violence-really-answer/,character,True
https://www.artofmanliness.com/character/knowledge-of-men/transcendentalists-their-world-podcast/,character,True
https://www.artofmanliness.com/character/behavior/getting-it-done-a-guide-to-creating-a-proper-bucket-list/,character,False
https://www.artofmanliness.com/character/behavior/becoming-a-better-man-in-2009/,character,False
https://www.artofmanliness.com/character/manly-lessons/christmas-eve-manvotional-the-night-of-oranges/,character,False
https://www.artofmanliness.com/character/manly-lessons/lessons-in-manliness-from-its-a-wonderful-life/,character,False
https://www.artofmanliness.com/character/etiquette/how-to-be-the-perfect-party-guest/,character,False
https://www.artofmanliness.com/living/leisure/every-man-needs-adventure/,living,False
https://www.artofmanliness.com/skills/manly-know-how/pick-buy-select-care-christmas-tree/,skills,False
https://www.artofmanliness.com/style/outfit-guide/6-tips-holidays-style/,style,False
https://www.artofmanliness.com/career-wealth/career/so-you-want-my-job-air-force-pilot/,career-wealth,False
https://www.artofmanliness.com/people/fatherhood/teaching-my-son-to-be-a-man/,people,False
